S,R,Z,Psi
6.29,0.0628477,0.00228849,0.0628924
6.3,0.0629475,0.00229527,0.0629924
6.31,0.0630473,0.00230206,0.0630924
6.32,0.063147,0.00230887,0.0631923
6.33,0.0632468,0.00231568,0.0632923
6.34,0.0633466,0.00232251,0.0633923
6.35,0.0634463,0.00232934,0.0634923
6.36,0.0635461,0.00233618,0.0635922
6.37,0.0636459,0.00234304,0.0636922
6.38,0.0637456,0.0023499,0.0637922
6.39,0.0638454,0.00235677,0.0638921
6.4,0.0639451,0.00236366,0.0639921
6.41,0.0640449,0.00237055,0.0640921
6.42,0.0641447,0.00237746,0.0641921
6.43,0.0642444,0.00238437,0.064292
6.44,0.0643442,0.00239129,0.064392
6.45,0.0644439,0.00239823,0.064492
6.46,0.0645437,0.00240517,0.0645919
6.47,0.0646435,0.00241212,0.0646919
6.48,0.0647432,0.00241909,0.0647919
6.49,0.064843,0.00242606,0.0648918
6.5,0.0649427,0.00243304,0.0649918
6.51,0.0650425,0.00244004,0.0650918
6.52,0.0651422,0.00244704,0.0651917
6.53,0.065242,0.00245405,0.0652917
6.54,0.0653417,0.00246108,0.0653917
6.55,0.0654415,0.00246811,0.0654917
6.56,0.0655412,0.00247515,0.0655916
6.57,0.065641,0.0024822,0.0656916
6.58,0.0657407,0.00248927,0.0657916
6.59,0.0658405,0.00249634,0.0658915
6.6,0.0659402,0.00250342,0.0659915
6.61,0.06604,0.00251052,0.0660915
6.62,0.0661397,0.00251762,0.0661914
6.63,0.0662395,0.00252473,0.0662914
6.64,0.0663392,0.00253186,0.0663914
6.65,0.066439,0.00253899,0.0664913
6.66,0.0665387,0.00254613,0.0665913
6.67,0.0666385,0.00255328,0.0666913
6.68,0.0667382,0.00256045,0.0667913
6.69,0.0668379,0.00256762,0.0668912
6.7,0.0669377,0.0025748,0.0669912
6.71,0.0670374,0.002582,0.0670912
6.72,0.0671372,0.0025892,0.0671911
6.73,0.0672369,0.00259641,0.0672911
6.74,0.0673366,0.00260363,0.0673911
6.75,0.0674364,0.00261087,0.067491
6.76,0.0675361,0.00261811,0.067591
6.77,0.0676359,0.00262536,0.067691
6.78,0.0677356,0.00263262,0.0677909
6.79,0.0678353,0.0026399,0.0678909
6.8,0.0679351,0.00264718,0.0679909
6.81,0.0680348,0.00265447,0.0680908
6.82,0.0681345,0.00266177,0.0681908
6.83,0.0682343,0.00266909,0.0682908
6.84,0.068334,0.00267641,0.0683907
6.85,0.0684337,0.00268374,0.0684907
6.86,0.0685335,0.00269108,0.0685907
6.87,0.0686332,0.00269843,0.0686906
6.88,0.0687329,0.0027058,0.0687906
6.89,0.0688326,0.00271317,0.0688906
6.9,0.0689324,0.00272055,0.0689905
6.91,0.0690321,0.00272794,0.0690905
6.92,0.0691318,0.00273535,0.0691905
6.93,0.0692315,0.00274276,0.0692904
6.94,0.0693313,0.00275018,0.0693904
6.95,0.069431,0.00275761,0.0694904
6.96,0.0695307,0.00276505,0.0695903
6.97,0.0696304,0.00277251,0.0696903
6.98,0.0697302,0.00277997,0.0697903
6.99,0.0698299,0.00278744,0.0698902
7,0.0699296,0.00279492,0.0699902
7.01,0.0700293,0.00280241,0.0700902
7.02,0.070129,0.00280991,0.0701901
7.03,0.0702287,0.00281743,0.0702901
7.04,0.0703285,0.00282495,0.0703901
7.05,0.0704282,0.00283248,0.07049
7.06,0.0705279,0.00284002,0.07059
7.07,0.0706276,0.00284757,0.07069
7.08,0.0707273,0.00285513,0.0707899
7.09,0.070827,0.00286271,0.0708899
7.1,0.0709267,0.00287029,0.0709899
7.11,0.0710265,0.00287788,0.0710898
7.12,0.0711262,0.00288548,0.0711898
7.13,0.0712259,0.00289309,0.0712898
7.14,0.0713256,0.00290071,0.0713897
7.15,0.0714253,0.00290834,0.0714897
7.16,0.071525,0.00291599,0.0715896
7.17,0.0716247,0.00292364,0.0716896
7.18,0.0717244,0.0029313,0.0717896
7.19,0.0718241,0.00293897,0.0718895
7.2,0.0719238,0.00294665,0.0719895
7.21,0.0720235,0.00295434,0.0720895
7.22,0.0721232,0.00296204,0.0721894
7.23,0.0722229,0.00296975,0.0722894
7.24,0.0723226,0.00297748,0.0723894
7.25,0.0724223,0.00298521,0.0724893
7.26,0.072522,0.00299295,0.0725893
7.27,0.0726217,0.0030007,0.0726893
7.28,0.0727214,0.00300846,0.0727892
7.29,0.0728211,0.00301623,0.0728892
7.3,0.0729208,0.00302401,0.0729891
7.31,0.0730205,0.0030318,0.0730891
7.32,0.0731202,0.0030396,0.0731891
7.33,0.0732199,0.00304741,0.073289
7.34,0.0733196,0.00305523,0.073389
7.35,0.0734193,0.00306306,0.073489
7.36,0.073519,0.00307091,0.0735889
7.37,0.0736187,0.00307876,0.0736889
7.38,0.0737184,0.00308662,0.0737889
7.39,0.0738181,0.00309449,0.0738888
7.4,0.0739177,0.00310237,0.0739888
7.41,0.0740174,0.00311026,0.0740887
7.42,0.0741171,0.00311816,0.0741887
7.43,0.0742168,0.00312607,0.0742887
7.44,0.0743165,0.00313399,0.0743886
7.45,0.0744162,0.00314192,0.0744886
7.46,0.0745159,0.00314986,0.0745886
7.47,0.0746155,0.00315781,0.0746885
7.48,0.0747152,0.00316577,0.0747885
7.49,0.0748149,0.00317374,0.0748884
7.5,0.0749146,0.00318172,0.0749884
7.51,0.0750143,0.00318971,0.0750884
7.52,0.0751139,0.00319771,0.0751883
7.53,0.0752136,0.00320572,0.0752883
7.54,0.0753133,0.00321374,0.0753883
7.55,0.075413,0.00322177,0.0754882
7.56,0.0755126,0.00322981,0.0755882
7.57,0.0756123,0.00323786,0.0756881
7.58,0.075712,0.00324592,0.0757881
7.59,0.0758117,0.00325399,0.0758881
7.6,0.0759113,0.00326207,0.075988
7.61,0.076011,0.00327016,0.076088
7.62,0.0761107,0.00327826,0.0761879
7.63,0.0762104,0.00328637,0.0762879
7.64,0.07631,0.00329449,0.0763879
7.65,0.0764097,0.00330262,0.0764878
7.66,0.0765094,0.00331076,0.0765878
7.67,0.076609,0.00331891,0.0766877
7.68,0.0767087,0.00332707,0.0767877
7.69,0.0768084,0.00333524,0.0768877
7.7,0.076908,0.00334342,0.0769876
7.71,0.0770077,0.0033516,0.0770876
7.72,0.0771074,0.0033598,0.0771876
7.73,0.077207,0.00336801,0.0772875
7.74,0.0773067,0.00337623,0.0773875
7.75,0.0774063,0.00338446,0.0774874
7.76,0.077506,0.0033927,0.0775874
7.77,0.0776057,0.00340095,0.0776874
7.78,0.0777053,0.00340921,0.0777873
7.79,0.077805,0.00341748,0.0778873
7.8,0.0779046,0.00342576,0.0779872
7.81,0.0780043,0.00343405,0.0780872
7.82,0.0781039,0.00344234,0.0781872
7.83,0.0782036,0.00345065,0.0782871
7.84,0.0783032,0.00345897,0.0783871
7.85,0.0784029,0.0034673,0.078487
7.86,0.0785025,0.00347564,0.078587
7.87,0.0786022,0.00348399,0.0786869
7.88,0.0787018,0.00349235,0.0787869
7.89,0.0788015,0.00350072,0.0788869
7.9,0.0789011,0.00350909,0.0789868
7.91,0.0790008,0.00351748,0.0790868
7.92,0.0791004,0.00352588,0.0791867
7.93,0.0792001,0.00353429,0.0792867
7.94,0.0792997,0.00354271,0.0793867
7.95,0.0793994,0.00355114,0.0794866
7.96,0.079499,0.00355958,0.0795866
7.97,0.0795987,0.00356802,0.0796865
7.98,0.0796983,0.00357648,0.0797865
7.99,0.0797979,0.00358495,0.0798865
8,0.0798976,0.00359343,0.0799864
8.01,0.0799972,0.00360192,0.0800864
8.02,0.0800969,0.00361041,0.0801863
8.03,0.0801965,0.00361892,0.0802863
8.04,0.0802961,0.00362744,0.0803862
8.05,0.0803958,0.00363597,0.0804862
8.06,0.0804954,0.00364451,0.0805862
8.07,0.080595,0.00365306,0.0806861
8.08,0.0806947,0.00366161,0.0807861
8.09,0.0807943,0.00367018,0.080886
8.1,0.0808939,0.00367876,0.080986
8.11,0.0809936,0.00368735,0.0810859
8.12,0.0810932,0.00369594,0.0811859
8.13,0.0811928,0.00370455,0.0812859
8.14,0.0812924,0.00371317,0.0813858
8.15,0.0813921,0.0037218,0.0814858
8.16,0.0814917,0.00373043,0.0815857
8.17,0.0815913,0.00373908,0.0816857
8.18,0.0816909,0.00374774,0.0817856
8.19,0.0817906,0.00375641,0.0818856
8.2,0.0818902,0.00376508,0.0819856
8.21,0.0819898,0.00377377,0.0820855
8.22,0.0820894,0.00378247,0.0821855
8.23,0.082189,0.00379118,0.0822854
8.24,0.0822887,0.00379989,0.0823854
8.25,0.0823883,0.00380862,0.0824853
8.26,0.0824879,0.00381736,0.0825853
8.27,0.0825875,0.0038261,0.0826853
8.28,0.0826871,0.00383486,0.0827852
8.29,0.0827867,0.00384363,0.0828852
8.3,0.0828864,0.00385241,0.0829851
8.31,0.082986,0.00386119,0.0830851
8.32,0.0830856,0.00386999,0.083185
8.33,0.0831852,0.0038788,0.083285
8.34,0.0832848,0.00388761,0.0833849
8.35,0.0833844,0.00389644,0.0834849
8.36,0.083484,0.00390528,0.0835848
8.37,0.0835836,0.00391412,0.0836848
8.38,0.0836832,0.00392298,0.0837848
8.39,0.0837828,0.00393185,0.0838847
8.4,0.0838825,0.00394072,0.0839847
8.41,0.0839821,0.00394961,0.0840846
8.42,0.0840817,0.00395851,0.0841846
8.43,0.0841813,0.00396741,0.0842845
8.44,0.0842809,0.00397633,0.0843845
8.45,0.0843805,0.00398525,0.0844844
8.46,0.0844801,0.00399419,0.0845844
8.47,0.0845797,0.00400314,0.0846844
8.48,0.0846793,0.00401209,0.0847843
8.49,0.0847789,0.00402106,0.0848843
8.5,0.0848785,0.00403004,0.0849842
8.51,0.084978,0.00403902,0.0850842
8.52,0.0850776,0.00404802,0.0851841
8.53,0.0851772,0.00405702,0.0852841
8.54,0.0852768,0.00406604,0.085384
8.55,0.0853764,0.00407507,0.085484
8.56,0.085476,0.0040841,0.0855839
8.57,0.0855756,0.00409315,0.0856839
8.58,0.0856752,0.0041022,0.0857838
8.59,0.0857748,0.00411127,0.0858838
8.6,0.0858744,0.00412034,0.0859837
8.61,0.0859739,0.00412943,0.0860837
8.62,0.0860735,0.00413852,0.0861837
8.63,0.0861731,0.00414763,0.0862836
8.64,0.0862727,0.00415675,0.0863836
8.65,0.0863723,0.00416587,0.0864835
8.66,0.0864719,0.00417501,0.0865835
8.67,0.0865714,0.00418415,0.0866834
8.68,0.086671,0.00419331,0.0867834
8.69,0.0867706,0.00420247,0.0868833
8.7,0.0868702,0.00421165,0.0869833
8.71,0.0869698,0.00422083,0.0870832
8.72,0.0870693,0.00423003,0.0871832
8.73,0.0871689,0.00423923,0.0872831
8.74,0.0872685,0.00424845,0.0873831
8.75,0.0873681,0.00425767,0.087483
8.76,0.0874676,0.00426691,0.087583
8.77,0.0875672,0.00427615,0.0876829
8.78,0.0876668,0.00428541,0.0877829
8.79,0.0877663,0.00429467,0.0878828
8.8,0.0878659,0.00430395,0.0879828
8.81,0.0879655,0.00431323,0.0880827
8.82,0.088065,0.00432253,0.0881827
8.83,0.0881646,0.00433183,0.0882826
8.84,0.0882642,0.00434114,0.0883826
8.85,0.0883637,0.00435047,0.0884825
8.86,0.0884633,0.0043598,0.0885825
8.87,0.0885629,0.00436915,0.0886824
8.88,0.0886624,0.0043785,0.0887824
8.89,0.088762,0.00438787,0.0888823
8.9,0.0888615,0.00439724,0.0889823
8.91,0.0889611,0.00440662,0.0890822
8.92,0.0890607,0.00441602,0.0891822
8.93,0.0891602,0.00442542,0.0892822
8.94,0.0892598,0.00443484,0.0893821
8.95,0.0893593,0.00444426,0.0894821
8.96,0.0894589,0.00445369,0.089582
8.97,0.0895584,0.00446314,0.089682
8.98,0.089658,0.00447259,0.0897819
8.99,0.0897575,0.00448206,0.0898818
9,0.0898571,0.00449153,0.0899818
9.01,0.0899566,0.00450101,0.0900817
9.02,0.0900562,0.00451051,0.0901817
9.03,0.0901557,0.00452001,0.0902816
9.04,0.0902553,0.00452952,0.0903816
9.05,0.0903548,0.00453905,0.0904815
9.06,0.0904544,0.00454858,0.0905815
9.07,0.0905539,0.00455812,0.0906814
9.08,0.0906534,0.00456768,0.0907814
9.09,0.090753,0.00457724,0.0908813
9.1,0.0908525,0.00458681,0.0909813
9.11,0.0909521,0.0045964,0.0910812
9.12,0.0910516,0.00460599,0.0911812
9.13,0.0911511,0.00461559,0.0912811
9.14,0.0912507,0.0046252,0.0913811
9.15,0.0913502,0.00463483,0.091481
9.16,0.0914497,0.00464446,0.091581
9.17,0.0915493,0.0046541,0.0916809
9.18,0.0916488,0.00466376,0.0917809
9.19,0.0917483,0.00467342,0.0918808
9.2,0.0918479,0.00468309,0.0919808
9.21,0.0919474,0.00469277,0.0920807
9.22,0.0920469,0.00470247,0.0921807
9.23,0.0921465,0.00471217,0.0922806
9.24,0.092246,0.00472188,0.0923806
9.25,0.0923455,0.0047316,0.0924805
9.26,0.092445,0.00474134,0.0925805
9.27,0.0925446,0.00475108,0.0926804
9.28,0.0926441,0.00476083,0.0927804
9.29,0.0927436,0.00477059,0.0928803
9.3,0.0928431,0.00478036,0.0929802
9.31,0.0929427,0.00479015,0.0930802
9.32,0.0930422,0.00479994,0.0931801
9.33,0.0931417,0.00480974,0.0932801
9.34,0.0932412,0.00481955,0.09338
9.35,0.0933407,0.00482937,0.09348
9.36,0.0934402,0.00483921,0.0935799
9.37,0.0935398,0.00484905,0.0936799
9.38,0.0936393,0.0048589,0.0937798
9.39,0.0937388,0.00486876,0.0938798
9.4,0.0938383,0.00487863,0.0939797
9.41,0.0939378,0.00488851,0.0940797
9.42,0.0940373,0.00489841,0.0941796
9.43,0.0941368,0.00490831,0.0942795
9.44,0.0942363,0.00491822,0.0943795
9.45,0.0943358,0.00492814,0.0944794
9.46,0.0944353,0.00493807,0.0945794
9.47,0.0945348,0.00494801,0.0946793
9.48,0.0946343,0.00495796,0.0947793
9.49,0.0947338,0.00496792,0.0948792
9.5,0.0948333,0.0049779,0.0949792
9.51,0.0949328,0.00498788,0.0950791
9.52,0.0950323,0.00499787,0.0951791
9.53,0.0951318,0.00500787,0.095279
9.54,0.0952313,0.00501788,0.0953789
9.55,0.0953308,0.0050279,0.0954789
9.56,0.0954303,0.00503793,0.0955788
9.57,0.0955298,0.00504797,0.0956788
9.58,0.0956293,0.00505802,0.0957787
9.59,0.0957288,0.00506808,0.0958787
9.6,0.0958283,0.00507815,0.0959786
9.61,0.0959278,0.00508823,0.0960785
9.62,0.0960273,0.00509832,0.0961785
9.63,0.0961268,0.00510842,0.0962784
9.64,0.0962263,0.00511853,0.0963784
9.65,0.0963257,0.00512865,0.0964783
9.66,0.0964252,0.00513878,0.0965783
9.67,0.0965247,0.00514892,0.0966782
9.68,0.0966242,0.00515907,0.0967782
9.69,0.0967237,0.00516923,0.0968781
9.7,0.0968232,0.0051794,0.096978
9.71,0.0969226,0.00518958,0.097078
9.72,0.0970221,0.00519977,0.0971779
9.73,0.0971216,0.00520997,0.0972779
9.74,0.0972211,0.00522018,0.0973778
9.75,0.0973205,0.0052304,0.0974778
9.76,0.09742,0.00524063,0.0975777
9.77,0.0975195,0.00525087,0.0976776
9.78,0.097619,0.00526112,0.0977776
9.79,0.0977184,0.00527138,0.0978775
9.8,0.0978179,0.00528165,0.0979775
9.81,0.0979174,0.00529193,0.0980774
9.82,0.0980169,0.00530222,0.0981774
9.83,0.0981163,0.00531252,0.0982773
9.84,0.0982158,0.00532283,0.0983772
9.85,0.0983153,0.00533314,0.0984772
9.86,0.0984147,0.00534347,0.0985771
9.87,0.0985142,0.00535381,0.0986771
9.88,0.0986136,0.00536416,0.098777
9.89,0.0987131,0.00537452,0.0988769
9.9,0.0988126,0.00538489,0.0989769
9.91,0.098912,0.00539527,0.0990768
9.92,0.0990115,0.00540566,0.0991768
9.93,0.0991109,0.00541605,0.0992767
9.94,0.0992104,0.00542646,0.0993766
9.95,0.0993099,0.00543688,0.0994766
9.96,0.0994093,0.00544731,0.0995765
9.97,0.0995088,0.00545775,0.0996765
9.98,0.0996082,0.0054682,0.0997764
9.99,0.0997077,0.00547865,0.0998763
10,0.0998071,0.00548912,0.0999763
10.01,0.0999066,0.0054996,0.100076
10.02,0.100006,0.00551009,0.100176
10.03,0.100105,0.00552059,0.100276
10.04,0.100205,0.00553109,0.100376
10.05,0.100304,0.00554161,0.100476
10.06,0.100404,0.00555214,0.100576
10.07,0.100503,0.00556268,0.100676
10.08,0.100603,0.00557322,0.100776
10.09,0.100702,0.00558378,0.100876
10.1,0.100802,0.00559435,0.100976
10.11,0.100901,0.00560493,0.101076
10.12,0.101,0.00561551,0.101176
10.13,0.1011,0.00562611,0.101276
10.14,0.101199,0.00563672,0.101375
10.15,0.101299,0.00564734,0.101475
10.16,0.101398,0.00565796,0.101575
10.17,0.101498,0.0056686,0.101675
10.18,0.101597,0.00567925,0.101775
10.19,0.101696,0.0056899,0.101875
10.2,0.101796,0.00570057,0.101975
10.21,0.101895,0.00571125,0.102075
10.22,0.101995,0.00572193,0.102175
10.23,0.102094,0.00573263,0.102275
10.24,0.102194,0.00574334,0.102375
10.25,0.102293,0.00575405,0.102475
10.26,0.102392,0.00576478,0.102575
10.27,0.102492,0.00577552,0.102675
10.28,0.102591,0.00578626,0.102775
10.29,0.102691,0.00579702,0.102875
10.3,0.10279,0.00580779,0.102974
10.31,0.10289,0.00581856,0.103074
10.32,0.102989,0.00582935,0.103174
10.33,0.103088,0.00584014,0.103274
10.34,0.103188,0.00585095,0.103374
10.35,0.103287,0.00586177,0.103474
10.36,0.103387,0.00587259,0.103574
10.37,0.103486,0.00588343,0.103674
10.38,0.103585,0.00589427,0.103774
10.39,0.103685,0.00590513,0.103874
10.4,0.103784,0.00591599,0.103974
10.41,0.103884,0.00592687,0.104074
10.42,0.103983,0.00593776,0.104174
10.43,0.104082,0.00594865,0.104274
10.44,0.104182,0.00595956,0.104374
10.45,0.104281,0.00597047,0.104473
10.46,0.104381,0.0059814,0.104573
10.47,0.10448,0.00599233,0.104673
10.48,0.104579,0.00600328,0.104773
10.49,0.104679,0.00601423,0.104873
10.5,0.104778,0.0060252,0.104973
10.51,0.104878,0.00603617,0.105073
10.52,0.104977,0.00604716,0.105173
10.53,0.105076,0.00605815,0.105273
10.54,0.105176,0.00606915,0.105373
10.55,0.105275,0.00608017,0.105473
10.56,0.105375,0.00609119,0.105573
10.57,0.105474,0.00610223,0.105673
10.58,0.105573,0.00611327,0.105773
10.59,0.105673,0.00612433,0.105873
10.6,0.105772,0.00613539,0.105973
10.61,0.105872,0.00614646,0.106072
10.62,0.105971,0.00615755,0.106172
10.63,0.10607,0.00616864,0.106272
10.64,0.10617,0.00617975,0.106372
10.65,0.106269,0.00619086,0.106472
10.66,0.106368,0.00620198,0.106572
10.67,0.106468,0.00621312,0.106672
10.68,0.106567,0.00622426,0.106772
10.69,0.106667,0.00623542,0.106872
10.7,0.106766,0.00624658,0.106972
10.71,0.106865,0.00625775,0.107072
10.72,0.106965,0.00626894,0.107172
10.73,0.107064,0.00628013,0.107272
10.74,0.107163,0.00629133,0.107372
10.75,0.107263,0.00630255,0.107472
10.76,0.107362,0.00631377,0.107571
10.77,0.107462,0.006325,0.107671
10.78,0.107561,0.00633624,0.107771
10.79,0.10766,0.0063475,0.107871
10.8,0.10776,0.00635876,0.107971
10.81,0.107859,0.00637003,0.108071
10.82,0.107958,0.00638132,0.108171
10.83,0.108058,0.00639261,0.108271
10.84,0.108157,0.00640391,0.108371
10.85,0.108256,0.00641522,0.108471
10.86,0.108356,0.00642655,0.108571
10.87,0.108455,0.00643788,0.108671
10.88,0.108555,0.00644922,0.108771
10.89,0.108654,0.00646057,0.108871
10.9,0.108753,0.00647193,0.108971
10.91,0.108853,0.00648331,0.10907
10.92,0.108952,0.00649469,0.10917
10.93,0.109051,0.00650608,0.10927
10.94,0.109151,0.00651748,0.10937
10.95,0.10925,0.00652889,0.10947
10.96,0.109349,0.00654032,0.10957
10.97,0.109449,0.00655175,0.10967
10.98,0.109548,0.00656319,0.10977
10.99,0.109647,0.00657464,0.10987
11,0.109747,0.0065861,0.10997
11.01,0.109846,0.00659757,0.11007
11.02,0.109945,0.00660905,0.11017
11.03,0.110045,0.00662054,0.11027
11.04,0.110144,0.00663205,0.11037
11.05,0.110243,0.00664356,0.110469
11.06,0.110343,0.00665508,0.110569
11.07,0.110442,0.00666661,0.110669
11.08,0.110541,0.00667815,0.110769
11.09,0.110641,0.0066897,0.110869
11.1,0.11074,0.00670126,0.110969
11.11,0.110839,0.00671283,0.111069
11.12,0.110939,0.00672441,0.111169
11.13,0.111038,0.006736,0.111269
11.14,0.111137,0.0067476,0.111369
11.15,0.111237,0.00675921,0.111469
11.16,0.111336,0.00677083,0.111569
11.17,0.111435,0.00678246,0.111669
11.18,0.111535,0.0067941,0.111769
11.19,0.111634,0.00680575,0.111868
11.2,0.111733,0.00681741,0.111968
11.21,0.111833,0.00682908,0.112068
11.22,0.111932,0.00684076,0.112168
11.23,0.112031,0.00685245,0.112268
11.24,0.112131,0.00686415,0.112368
11.25,0.11223,0.00687586,0.112468
11.26,0.112329,0.00688758,0.112568
11.27,0.112428,0.00689931,0.112668
11.28,0.112528,0.00691105,0.112768
11.29,0.112627,0.0069228,0.112868
11.3,0.112726,0.00693456,0.112968
11.31,0.112826,0.00694633,0.113068
11.32,0.112925,0.0069581,0.113168
11.33,0.113024,0.00696989,0.113267
11.34,0.113124,0.00698169,0.113367
11.35,0.113223,0.0069935,0.113467
11.36,0.113322,0.00700532,0.113567
11.37,0.113421,0.00701715,0.113667
11.38,0.113521,0.00702899,0.113767
11.39,0.11362,0.00704084,0.113867
11.4,0.113719,0.00705269,0.113967
11.41,0.113819,0.00706456,0.114067
11.42,0.113918,0.00707644,0.114167
11.43,0.114017,0.00708833,0.114267
11.44,0.114117,0.00710023,0.114367
11.45,0.114216,0.00711213,0.114467
11.46,0.114315,0.00712405,0.114566
11.47,0.114414,0.00713598,0.114666
11.48,0.114514,0.00714792,0.114766
11.49,0.114613,0.00715986,0.114866
11.5,0.114712,0.00717182,0.114966
11.51,0.114812,0.00718379,0.115066
11.52,0.114911,0.00719577,0.115166
11.53,0.11501,0.00720775,0.115266
11.54,0.115109,0.00721975,0.115366
11.55,0.115209,0.00723176,0.115466
11.56,0.115308,0.00724378,0.115566
11.57,0.115407,0.0072558,0.115666
11.58,0.115506,0.00726784,0.115766
11.59,0.115606,0.00727989,0.115865
11.6,0.115705,0.00729194,0.115965
11.61,0.115804,0.00730401,0.116065
11.62,0.115904,0.00731609,0.116165
11.63,0.116003,0.00732817,0.116265
11.64,0.116102,0.00734027,0.116365
11.65,0.116201,0.00735238,0.116465
11.66,0.116301,0.00736449,0.116565
11.67,0.1164,0.00737662,0.116665
11.68,0.116499,0.00738875,0.116765
11.69,0.116598,0.0074009,0.116865
11.7,0.116698,0.00741306,0.116965
11.71,0.116797,0.00742522,0.117065
11.72,0.116896,0.0074374,0.117164
11.73,0.116995,0.00744958,0.117264
11.74,0.117095,0.00746178,0.117364
11.75,0.117194,0.00747398,0.117464
11.76,0.117293,0.0074862,0.117564
11.77,0.117392,0.00749842,0.117664
11.78,0.117492,0.00751066,0.117764
11.79,0.117591,0.00752291,0.117864
11.8,0.11769,0.00753516,0.117964
11.81,0.117789,0.00754743,0.118064
11.82,0.117889,0.0075597,0.118164
11.83,0.117988,0.00757198,0.118264
11.84,0.118087,0.00758428,0.118364
11.85,0.118186,0.00759658,0.118463
11.86,0.118286,0.0076089,0.118563
11.87,0.118385,0.00762122,0.118663
11.88,0.118484,0.00763356,0.118763
11.89,0.118583,0.0076459,0.118863
11.9,0.118683,0.00765826,0.118963
11.91,0.118782,0.00767062,0.119063
11.92,0.118881,0.00768299,0.119163
11.93,0.11898,0.00769538,0.119263
11.94,0.119079,0.00770777,0.119363
11.95,0.119179,0.00772018,0.119463
11.96,0.119278,0.00773259,0.119563
11.97,0.119377,0.00774501,0.119663
11.98,0.119476,0.00775745,0.119762
11.99,0.119576,0.00776989,0.119862
12,0.119675,0.00778234,0.119962
12.01,0.119774,0.00779481,0.120062
12.02,0.119873,0.00780728,0.120162
12.03,0.119972,0.00781976,0.120262
12.04,0.120072,0.00783226,0.120362
12.05,0.120171,0.00784476,0.120462
12.06,0.12027,0.00785727,0.120562
12.07,0.120369,0.0078698,0.120662
12.08,0.120469,0.00788233,0.120762
12.09,0.120568,0.00789487,0.120862
12.1,0.120667,0.00790742,0.120961
12.11,0.120766,0.00791999,0.121061
12.12,0.120865,0.00793256,0.121161
12.13,0.120965,0.00794514,0.121261
12.14,0.121064,0.00795773,0.121361
12.15,0.121163,0.00797033,0.121461
12.16,0.121262,0.00798295,0.121561
12.17,0.121361,0.00799557,0.121661
12.18,0.121461,0.0080082,0.121761
12.19,0.12156,0.00802084,0.121861
12.2,0.121659,0.00803349,0.121961
12.21,0.121758,0.00804615,0.122061
12.22,0.121857,0.00805883,0.12216
12.23,0.121957,0.00807151,0.12226
12.24,0.122056,0.0080842,0.12236
12.25,0.122155,0.0080969,0.12246
12.26,0.122254,0.00810961,0.12256
12.27,0.122353,0.00812233,0.12266
12.28,0.122452,0.00813506,0.12276
12.29,0.122552,0.0081478,0.12286
12.3,0.122651,0.00816055,0.12296
12.31,0.12275,0.00817331,0.12306
12.32,0.122849,0.00818609,0.12316
12.33,0.122948,0.00819887,0.12326
12.34,0.123048,0.00821166,0.123359
12.35,0.123147,0.00822446,0.123459
12.36,0.123246,0.00823727,0.123559
12.37,0.123345,0.00825009,0.123659
12.38,0.123444,0.00826292,0.123759
12.39,0.123543,0.00827576,0.123859
12.4,0.123643,0.00828861,0.123959
12.41,0.123742,0.00830147,0.124059
12.42,0.123841,0.00831434,0.124159
12.43,0.12394,0.00832722,0.124259
12.44,0.124039,0.0083401,0.124359
12.45,0.124138,0.008353,0.124459
12.46,0.124238,0.00836591,0.124558
12.47,0.124337,0.00837883,0.124658
12.48,0.124436,0.00839176,0.124758
12.49,0.124535,0.0084047,0.124858
12.5,0.124634,0.00841765,0.124958
12.51,0.124733,0.00843061,0.125058
12.52,0.124833,0.00844358,0.125158
12.53,0.124932,0.00845656,0.125258
12.54,0.125031,0.00846954,0.125358
12.55,0.12513,0.00848254,0.125458
